verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
296931,GLH[,MT,Amos,5,27,HGLJTJ,W HGLJTJ >TKM M HL>H L DMFQ >MR JHWH >LHJ YB>WT CMW,W HGLJTJ >TKM M HL>H L DMFQ,,M HL>H L DMFQ,MN HL>H L DMFQ/,,0,prep + prep,topo,inanim,,nmpr,complex,,,hif,perf,,,MN,L,,,,,
296958,BW>[,MT,Amos,6,1,B>W,HWJ H C>NNJM B YJWN W H BVXJM B HR CMRWN NQBJ R>CJT H GWJM W B>W LHM BJT JFR>L,W B>W LHM BJT JFR>L,BJT JFR>L,LHM,L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,L,,,,,,
2044653,BW>[,4Q82,Amos,6,1,B>W,R>CJT H GWJM W B>W LHM BJT JFR>L,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
296962,<BR[,MT,Amos,6,2,<BRW,<BRW KLNH W R>W W LKW M CM XMT RBH W RDW GT PLCTJM H VWBJM MN H MMLKWT H >LH >M RB GBWLM M GBLKM,<BRW KLNH,,KLNH,KLNH/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,impv,,,,,,,,,
296967,HLK[,MT,Amos,6,2,LKW,<BRW KLNH W R>W W LKW M CM XMT RBH W RDW GT PLCTJM H VWBJM MN H MMLKWT H >LH >M RB GBWLM M GBLKM,W LKW M CM XMT RBH,,XMT RBH,XMT=/ RB/,,0,vc,topo,inanim,det,nmpr,complex,,,qal,impv,,,,,,,,,
296973,JRD[,MT,Amos,6,2,RDW,<BRW KLNH W R>W W LKW M CM XMT RBH W RDW GT PLCTJM H VWBJM MN H MMLKWT H >LH >M RB GBWLM M GBLKM,W RDW GT PLCTJM,,GT PLCTJM,GT=/ PLCTJ/,,0,vc,topo,inanim,det,nmpr,complex,,,qal,impv,,,,,,,,,
2044658,<BR[,4Q82,Amos,6,2,<BRW,<BRW KLNH W R>W XMT RBH W RDW GT PLCTJM H VWBJM MN H MMLKWT H >LH >M RB GBWLM M GBLKM,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
2044667,JRD[,4Q82,Amos,6,2,RDW,<BRW KLNH W R>W XMT RBH W RDW GT PLCTJM H VWBJM MN H MMLKWT H >LH >M RB GBWLM M GBLKM,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
296994,NGC[,MT,Amos,6,3,TGJCWN,H MNDJM L JWM R< W TGJCWN CBT XMS,W TGJCWN CBT XMS,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
2044689,NGC[,4Q82,Amos,6,3,TGJCWN,H MNDJM L JWM R< W TGJCWN,None,None,,,,,,,,,,,0,,hif,wayq,,,,,,,,,
297045,GLH[,MT,Amos,6,7,JGLW,LKN <TH JGLW B R>C GLJM W SR MRZX SRWXJM,<TH JGLW B R>C GLJM,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
297050,SWR[,MT,Amos,6,7,SR,LKN <TH JGLW B R>C GLJM W SR MRZX SRWXJM,W SR MRZX SRWXJM,MRZX SRWXJM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
2044746,GLH[,4Q82,Amos,6,7,JGLW,L KN <TH JGLW B R>C GLJM W SR MRZX SRWXJM,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2044749,GLH[,4Q82,Amos,6,7,GLJM,L KN <TH JGLW B R>C GLJM W SR MRZX SRWXJM,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2044751,SWR[,4Q82,Amos,6,7,SR,L KN <TH JGLW B R>C GLJM W SR MRZX SRWXJM,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
297139,RWY[,MT,Amos,6,12,JRYWN,H JRYWN B SL< SWSJM >M JXRWC B BQRJM KJ HPKTM L R>C MCPV W PRJ YDQH L L<NH,H JRYWN B SL< SWSJM,SWSJM,B SL<,B H SL</,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
2044847,RWY[,4Q82,Amos,6,12,JRYWN,H JRYWN B SL< SWSJM >M JXRWC B BQRJM KJ HPKTM L R>C MCPV W PRJ YDQH L L<NH,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
297189,BW>[,MT,Amos,6,14,BW>,KJ HNNJ MQJM <LJKM BJT JFR>L N>M JHWH >LHJ H YB>WT GWJ W LXYW >TKM M L BW> XMT <D NXL H <RBH,M L BW> XMT,,XMT,XMT=/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,infc,,,,,,,,,
2044897,BW>[,4Q82,Amos,6,14,BW>,M N>M JHWH >LHJ H YB>WT GWJ W LXYW >TKM M L BW> XMT <D NXL H <RBH,None,None,,,,,,,,,,,0,,qal,infc,,,,,,,,,
2039774,BW>[,4Q78,Amos,6,14,BW>,KJ HNNJ MQJM <LJKM BJT JFR>L NW>M JHWH >LHJ H YB>WT GWJ W LXYW >TKM M L BW> XMT <D NXL H <RBH,M L BW> XMT,,XMT,,,0,,,,,,,0,,qal,infc,,,,,,,,,
297205,<LH[,MT,Amos,7,1,<LWT,KH HR>NJ >DNJ JHWH W HNH JWYR GBJ B TXLT <LWT H LQC W HNH LQC >XR GZJ H MLK,<LWT H LQC,H LQC,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
2044914,<LH[,4Q82,Amos,7,1,<LWT,KH HR>NJ >DWNJ JHWH W HNH JWYR GBJ B TXLT <LWT H LQC W HNH LQC,None,None,,,,,,,,,,,0,,qal,infc,,,,,,,,,
2092380,<BR[,Mur88,Amos,7,8,<BWR,W J>MR JHWH >LJ MH >TH R>H <MWS W >MR >NK W J>MR >DNJ HNNJ FM >NK B QRB <MJ JFR>L L> >WSJP <WD <BWR LW,<BWR LW,,LW,,,0,,,,,,,0,,qal,infc,,,L,,,,,,
297329,<BR[,MT,Amos,7,8,<BWR,W J>MR JHWH >LJ MH >TH R>H <MWS W >MR >NK W J>MR >DNJ HNNJ FM >NK B QRB <MJ JFR>L L> >WSJP <WD <BWR LW,<BWR LW,,LW,L,,0,prep,prsf,,det,prsf,simple,,,qal,infc,,,L,,,,,,
2044960,<BR[,4Q82,Amos,7,8,<BWR,W J>MR >DWNJ JHWH >LJ MH >TH RW>H <MWS W >MR >NK W J>MR JHWH HNNJ FM >NK B QRB <MJ JFR>L LW> >WSJP <WD <BWR LW,None,None,,,,,,,,,,,0,,qal,infc,,,,,,,,,
2092438,GLH[,Mur88,Amos,7,11,GLH,KJ KH >MR <MWS B XRB JMWT JRB<M W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,infa,,,,,,,,,
2092439,GLH[,Mur88,Amos,7,11,JGLH,KJ KH >MR <MWS B XRB JMWT JRB<M W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
297386,GLH[,MT,Amos,7,11,JGLH,KJ KH >MR <MWS B XRB JMWT JRB<M W JFR>L GLH JGLH M <L >DMTW,W JFR>L GLH JGLH M <L >DMTW,JFR>L,M <L >DMTW,MN <L >DMH/,,0,prep + prep,,,det,subs,complex,,,qal,impf,,,MN,<L,,,,,
2045018,GLH[,4Q82,Amos,7,11,GLH,KJ KH >MR <MWS B XRB JMWT JRB<M W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,infa,,,,,,,,,
2045019,GLH[,4Q82,Amos,7,11,JGLH,KJ KH >MR <MWS B XRB JMWT JRB<M W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2092451,BRX[,Mur88,Amos,7,12,BRX,W J>MR >MYJH >L <MWS XZH LK BRX LK >L >RY JHWDH W >KL CM LXM W CM TNB>,BRX LK >L >RY JHWDH,,>L >RY JHWDH,,,0,,,,,,,0,,qal,impv,,,>L,,,,,,
297396,HLK[,MT,Amos,7,12,LK,W J>MR >MYJH >L <MWS XZH LK BRX LK >L >RY JHWDH W >KL CM LXM W CM TNB>,LK,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
297397,BRX[,MT,Amos,7,12,BRX,W J>MR >MYJH >L <MWS XZH LK BRX LK >L >RY JHWDH W >KL CM LXM W CM TNB>,BRX LK >L >RY JHWDH,,>L >RY JHWDH,>L >RY/ JHWDH/,,0,prep,"pers,gens,topo",,det,subs,complex,,,qal,impv,,,>L,,,,,,
2045031,BRX[,4Q82,Amos,7,12,BRX,W J>MR >MYJH >L <MWS XZH LK BRX LKH >L >RY JHWDH W >KL CM LXM W CM TNB>,BRX LKH >L >RY JHWDH,,>L >RY JHWDH,,,0,,,,,,,0,,qal,impv,,,>L,,,,,,
2039964,BRX[,4Q78,Amos,7,12,BRX,W J>MR >MYJH >L <MWS XZH LK BRX LK >L >RY JHWDH W >KL CM LXM W CM TNB>,BRX LK >L >RY JHWDH,,>L >RY JHWDH,,,0,,,,,,,0,,qal,impv,,,>L,,,,,,
2092514,HLK[,Mur88,Amos,7,15,LK,W JQXNJ JHWH M >XRJ H Y>N W J>MR >LJ JHWH LK HNB> <L <MJ JFR>L,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
297456,HLK[,MT,Amos,7,15,LK,W JQXNJ JHWH M >XRJ H Y>N W J>MR >LJ JHWH LK HNB> >L <MJ JFR>L,LK,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
2045096,HLK[,4Q82,Amos,7,15,LK,W JQXNJ JHWH M >XRJ H Y>N W J>MR JHWH LK HNBJH >L <MJ JFR>L,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
2092533,NVP[,Mur88,Amos,7,16,TVJP,W <TH CM< DBR JHWH >TH >MR L> TNB> <L JFR>L W L> TVJP <WD BJT JFXQ,None,None,,,,,,,,,,,0,,hif,impf,,,,,,,,,
297474,NVP[,MT,Amos,7,16,TVJP,W <TH CM< DBR JHWH >TH >MR L> TNB> <L JFR>L W L> TVJP <L BJT JFXQ,W L> TVJP <L BJT JFXQ,,<L BJT JFXQ,<L BJT/ JFXQ/,,0,prep,pers,anim,det,subs,complex,,,hif,impf,,,<L,,,,,,
2045115,NVP[,4Q82,Amos,7,16,TVJP,W <TH CM< DBR JHWH >TH >MR L> TNB> <L JFR>L W L> TVJP <L BJT JFXQ,W L> TVJP <L BJT JFXQ,,<L BJT JFXQ,,,0,,,,,,,0,,hif,impf,,,<L,,,,,,
2092553,NPL[,Mur88,Amos,7,17,JPLW,L KN KH >MR JHWH >CTK B <JR TZNH W BNJK W BNWTJK B XRB JPLW W >DMTK B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2092567,GLH[,Mur88,Amos,7,17,GLH,L KN KH >MR JHWH >CTK B <JR TZNH W BNJK W BNWTJK B XRB JPLW W >DMTK B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,infa,,,,,,,,,
2092568,GLH[,Mur88,Amos,7,17,JGLH,L KN KH >MR JHWH >CTK B <JR TZNH W BNJK W BNWTJK B XRB JPLW W >DMTK B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
297494,NPL[,MT,Amos,7,17,JPLW,LKN KH >MR JHWH >CTK B <JR TZNH W BNJK W BNTJK B XRB JPLW W >DMTK B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,W BNJK W BNTJK B XRB JPLW,BNJK W BNTJK,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
297510,GLH[,MT,Amos,7,17,JGLH,LKN KH >MR JHWH >CTK B <JR TZNH W BNJK W BNTJK B XRB JPLW W >DMTK B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,W JFR>L GLH JGLH M <L >DMTW,JFR>L,M <L >DMTW,MN <L >DMH/,,0,prep + prep,,,det,subs,complex,,,qal,impf,,,MN,<L,,,,,
2045136,NPL[,4Q82,Amos,7,17,JPLW,L KN KH >MR >DNJ JHWH >CTKH B <JR TZNH W BNJK W BNTJK B XRB JPLW W >DMTKH B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2045150,GLH[,4Q82,Amos,7,17,GLH,L KN KH >MR >DNJ JHWH >CTKH B <JR TZNH W BNJK W BNTJK B XRB JPLW W >DMTKH B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,infa,,,,,,,,,
2045151,GLH[,4Q82,Amos,7,17,JGLH,L KN KH >MR >DNJ JHWH >CTKH B <JR TZNH W BNJK W BNTJK B XRB JPLW W >DMTKH B XBL TXLQ W >TH <L >DMH VM>H TMWT W JFR>L GLH JGLH M <L >DMTW,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2092595,BW>[,Mur88,Amos,8,2,B>,W J>MR MH >TH R>H <MWS W >MR KLWB QJY B> H QY >L <MJ JFR>L L> >WSJP <WD <BWR LW,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
2092604,<BR[,Mur88,Amos,8,2,<BWR,W J>MR MH >TH R>H <MWS W >MR KLWB QJY B> H QY >L <MJ JFR>L L> >WSJP <WD <BWR LW,None,None,,,,,,,,,,,0,,qal,infc,,,,,,,,,
297536,BW>[,MT,Amos,8,2,B>,W J>MR MH >TH R>H <MWS W >MR KLWB QJY W J>MR JHWH >LJ B> H QY >L <MJ JFR>L L> >WSJP <WD <BWR LW,B> H QY >L <MJ JFR>L,H QY,>L <MJ JFR>L,>L <M/ JFR>L/,,0,prep,"pers,gens,topo",,det,subs,complex,,,qal,perf,,,>L,,,,,,
297545,<BR[,MT,Amos,8,2,<BWR,W J>MR MH >TH R>H <MWS W >MR KLWB QJY W J>MR JHWH >LJ B> H QY >L <MJ JFR>L L> >WSJP <WD <BWR LW,<BWR LW,,LW,L,,0,prep,prsf,,det,prsf,simple,,,qal,infc,,,L,,,,,,
2045179,BW>[,4Q82,Amos,8,2,B>,W J>MR MH >TH R>H <MWS W >MR KLWB QJY W J>MR JHWH >LJ B> H QY >L <MJ JFR>L L> >WSJP <WD <BWR LW,B> H QY >L <MJ JFR>L,H QY,>L <MJ JFR>L,,,0,,,,,,,0,,qal,perf,,,>L,,,,,,
2045188,<BR[,4Q82,Amos,8,2,<BWR,W J>MR MH >TH R>H <MWS W >MR KLWB QJY W J>MR JHWH >LJ B> H QY >L <MJ JFR>L L> >WSJP <WD <BWR LW,<BWR LW,,LW,,,0,,,,,,,0,,qal,infc,,,L,,,,,,
297580,<BR[,MT,Amos,8,5,J<BR,L >MR MTJ J<BR H XDC W NCBJRH CBR W H CBT W NPTXH BR L HQVJN >JPH W L HGDJL CQL W L <WT M>ZNJ MRMH,MTJ J<BR H XDC,H XDC,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
2045228,<BR[,4Q82,Amos,8,5,J<BR,L >MR MTJ J<BR H XDC W NCBJM CBR W H CBT W NPTXH BR,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
297643,<LH[,MT,Amos,8,8,<LTH,H <L Z>T L> TRGZ H >RY W >BL KL JWCB BH W <LTH K >R KLH W NGRCH W NCQH K J>WR MYRJM,W <LTH K >R KLH,KLH,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
297666,BW>[,MT,Amos,8,9,HB>TJ,W HJH B JWM H HW> N>M >DNJ JHWH W HB>TJ H CMC B YHRJM W HXCKTJ L >RY B JWM >WR,W HB>TJ H CMC B YHRJM,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
297691,<LH[,MT,Amos,8,10,H<LJTJ,W HPKTJ XGJKM L >BL W KL CJRJKM L QJNH W H<LJTJ <L KL MTNJM FQ W <L KL R>C QRXH W FMTJH K >BL JXJD W >XRJTH K JWM MR,W H<LJTJ <L KL MTNJM FQ,,<L KL MTNJM,<L KL/ MTNJM/,,0,prep,,,und,subs,complex,,,hif,perf,,,<L,,,,,,
297794,NPL[,MT,Amos,8,14,NPLW,H NCB<JM B >CMT CMRWN W >MRW XJ >LHJK DN W XJ DRK B>R CB< W NPLW W L> JQWMW <WD,W NPLW,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
2092806,NWS[,Mur88,Amos,9,1,JNWS,R>JTJ >T >DNJ NYB <L H MZBX W J>MR HK H KPTWR W JR<CW H SPJM W BY<M B R>C KLM W >XRJTM B XRB >HRG L> JNWS LHM NS W L> JMLV LHM PLJV,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2092808,NWS[,Mur88,Amos,9,1,NS,R>JTJ >T >DNJ NYB <L H MZBX W J>MR HK H KPTWR W JR<CW H SPJM W BY<M B R>C KLM W >XRJTM B XRB >HRG L> JNWS LHM NS W L> JMLV LHM PLJV,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
297827,NWS[,MT,Amos,9,1,JNWS,R>JTJ >T >DNJ NYB <L H MZBX W J>MR HK H KPTWR W JR<CW H SPJM W BY<M B R>C KLM W >XRJTM B XRB >HRG L> JNWS LHM NS W L> JMLV LHM PLJV,L> JNWS LHM NS,NS,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
2045349,NWS[,4Q82,Amos,9,1,JNWS,R>JTJ >T >DWNJ NYB <L H MZBX W J>MR HK H KPTR W JR<CW H SPJM W BY<M B R>C KLM W >XRJTM B XRB >HRG L> JNWS LHM NS W L> JMLV,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2045351,NWS[,4Q82,Amos,9,1,NS,R>JTJ >T >DWNJ NYB <L H MZBX W J>MR HK H KPTR W JR<CW H SPJM W BY<M B R>C KLM W >XRJTM B XRB >HRG L> JNWS LHM NS W L> JMLV,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2092825,<LH[,Mur88,Amos,9,2,J<LW,>M JXTRW B C>WL M CM JDJ TQXM W >M J<LW H CMJM M CM >WRJDM,W >M J<LW H CMJM,,H CMJM,,,0,,,,,,,0,,qal,impf,,,,,,,,,
297845,<LH[,MT,Amos,9,2,J<LW,>M JXTRW B C>WL M CM JDJ TQXM W >M J<LW H CMJM M CM >WRJDM,W >M J<LW H CMJM,,H CMJM,H CMJM/,,0,vc,,,det,subs,simple,,,qal,impf,,,,,,,,,
2092865,HLK[,Mur88,Amos,9,4,JLKW,W >M JLKW B CBJ L PNJ >JBJHM M CM >YWH >T H XRB W HRGTM W FMTJ <JNJ <LJHM L R<H W L> L VWBH,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
297883,HLK[,MT,Amos,9,4,JLKW,W >M JLKW B CBJ L PNJ >JBJHM M CM >YWH >T H XRB W HRGTM W FMTJ <JNJ <LJHM L R<H W L> L VWBH,W >M JLKW B CBJ L PNJ >JBJHM,,B CBJ,B H CBJ/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
2092907,<LH[,Mur88,Amos,9,5,<LTH,W >DNJ JHWH H YB>WT H NWG< B >RY W TMWG W >BL KL JWCB BH W <LTH K J>R KLH W CQ<H K J>R MYRJM,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
297926,<LH[,MT,Amos,9,5,<LTH,W >DNJ JHWH H YB>WT H NWG< B >RY W TMWG W >BLW KL JWCBJ BH W <LTH K J>R KLH W CQ<H K J>R MYRJM,W <LTH K J>R KLH,KLH,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
2045368,<LH[,4Q82,Amos,9,5,<LTH,H NWG< B >RY W TMWG W >BLW KL JWCBJ BH W <LTH K J>R KLH W CQ<H K J>R MYRJM,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
2093017,NPL[,Mur88,Amos,9,9,JPWL,KJ HNH >NKJ MYWH W HN<WTJ B KL H GWJM >T BJT JFR>L K >CR JNW< B KBRH W L> JPWL YRWR >RY,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
298036,NPL[,MT,Amos,9,9,JPWL,KJ HNH >NKJ MYWH W HN<WTJ B KL H GWJM >T BJT JFR>L K >CR JNW< B KBRH W L> JPWL YRWR >RY,W L> JPWL YRWR >RY,YRWR,>RY,>RY/,,0,vc,,,und,subs,simple,,,qal,impf,,,,,,,,,
2093030,NGC[,Mur88,Amos,9,10,TGJC,B XRB JMWTW KL XV>J <MJ H >MRJM L> TGJC W TQDJM B<DJNW H R<H,None,None,,,,,,,,,,,0,,hif,impf,,,,,,,,,
298049,NGC[,MT,Amos,9,10,TGJC,B XRB JMWTW KL XV>J <MJ H >MRJM L> TGJC W TQDJM B<DJNW H R<H,L> TGJC,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
2093046,NPL[,Mur88,Amos,9,11,NPLT,B JWM H HW> >QJM >T SKT DWJD H NPLT W GDRTJ >T PRYJHN W HRSTJW >QJM W BNJTJH K JMJ <WLM,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2093080,BW>[,Mur88,Amos,9,13,B>JM,HNH JMJM B>JM N>M JHWH W NGC XWRC B QYR W DRK <NBJM B MCK H ZR< W HVJPW H HRJM <SJS W KL H GB<WT TTMWGGNH,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2093084,NGC[,Mur88,Amos,9,13,NGC,HNH JMJM B>JM N>M JHWH W NGC XWRC B QYR W DRK <NBJM B MCK H ZR< W HVJPW H HRJM <SJS W KL H GB<WT TTMWGGNH,None,None,,,,,,,,,,,0,,nif,perf,,,,,,,,,
2093096,NVP[,Mur88,Amos,9,13,HVJPW,HNH JMJM B>JM N>M JHWH W NGC XWRC B QYR W DRK <NBJM B MCK H ZR< W HVJPW H HRJM <SJS W KL H GB<WT TTMWGGNH,None,None,,,,,,,,,,,0,,hif,perf,,,,,,,,,
298101,NGC[,MT,Amos,9,13,NGC,HNH JMJM B>JM N>M JHWH W NGC XWRC B QYR W DRK <NBJM B MCK H ZR< W HVJPW H HRJM <SJS W KL H GB<WT TTMWGGNH,W NGC XWRC B QYR,XWRC,B QYR,B H QYR=[,,0,prep,,,det,,simple,,,nif,perf,,,B,,,,,,
298114,NVP[,MT,Amos,9,13,HVJPW,HNH JMJM B>JM N>M JHWH W NGC XWRC B QYR W DRK <NBJM B MCK H ZR< W HVJPW H HRJM <SJS W KL H GB<WT TTMWGGNH,W HVJPW H HRJM <SJS,H HRJM,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
